artifact_id,current_path,filename,extension,artifact_family,tracked_status,frozen_status,content_sha256,size_bytes,target_path,move_required,internal_reference_count,external_reference_count,collision_status,notes
ART-001,docs/thesis/pilot_annotation/model3b_v2/specifications/MODEL_3B_MATHEMATICAL_SPECIFICATION_V2.md,MODEL_3B_MATHEMATICAL_SPECIFICATION_V2.md,md,V2_SPECIFICATION,PREVIOUSLY_TRACKED_NOW_MOVED,FROZEN_V2_MILESTONE,1c3baac66d5f985db1747cf0d33fb4ab66a671d13b7461a25727888dc9c2f2bc,30604,docs/thesis/pilot_annotation/model3b_v2/specifications/MODEL_3B_MATHEMATICAL_SPECIFICATION_V2.md,YES,,,NONE,"V2 milestone artifact; moved this turn per housekeeping instruction, content-hash verified identical pre/post move"
ART-092,docs/thesis/pilot_annotation/MODEL_3B_TOURNAMENT_GONOGO_SUMMARY.md,MODEL_3B_TOURNAMENT_GONOGO_SUMMARY.md,md,HISTORICAL_ARCHIVE_PRE_V2,TRACKED,PRE_V2_HISTORICAL,e43bc996f0c84d2fdca8edb15319fd8da3a81556bbe9628d6ae09cdaae0793a4,4789,N/A,NO,,,NONE,pre-V2 historical archive artifact; excluded from model3b_v2/ relocation per instruction principle 'jangan memindahkan ... arsip sejarah' -- V2 milestone reorganization covers only the 42-file V2 set
ART-093,docs/thesis/pilot_annotation/MODEL_3B_VARIABLE_ROLE_DECISION_MATRIX.csv,MODEL_3B_VARIABLE_ROLE_DECISION_MATRIX.csv,csv,HISTORICAL_ARCHIVE_PRE_V2,TRACKED,PRE_V2_HISTORICAL,15a815cab97e3fcebee372ec2fc5c95353ee41f5ef89f9b643126f8f724ac5a0,7945,N/A,NO,,,NONE,pre-V2 historical archive artifact; excluded from model3b_v2/ relocation per instruction principle 'jangan memindahkan ... arsip sejarah' -- V2 milestone reorganization covers only the 42-file V2 set
ART-094,docs/thesis/colab/model3b_spec_validator/__init__.py,__init__.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,50d2646117886162809375fdaae529b4b464444bdb504853b87b4afcda0c03fc,303,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-095,docs/thesis/colab/model3b_spec_validator/applicability_validator.py,applicability_validator.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,a201a948aa3eeb01bee2b12aa88107e355bee9a3aa91a162d8ae908dca5fd395,5972,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-096,docs/thesis/colab/model3b_spec_validator/parser.py,parser.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,37dd0355612bc66a4df42d18b638c3cc40b0a8169118cde940d6818a3b98b1c3,6377,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-097,docs/thesis/colab/model3b_spec_validator/schema_validator.py,schema_validator.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,bdf6d5be403295b77ba36df4dc0c6f087afba404bf26d15e902266ae8212dbfe,4878,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-098,docs/thesis/colab/model3b_spec_validator/tests/__init__.py,__init__.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-099,docs/thesis/colab/model3b_spec_validator/tests/test_applicability_validator.py,test_applicability_validator.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,5954273634c73b5ad698aa14b3f8cc56abf3e1a1ca65187471e2643dbf7e0589,3456,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-100,docs/thesis/colab/model3b_spec_validator/tests/test_parser.py,test_parser.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,1a22db1a0398ad657ab6d41fa7985952ae2282f5370eff5cc32158ec5ff6d432,2047,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-101,docs/thesis/colab/model3b_spec_validator/tests/test_schema_validator.py,test_schema_validator.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,89b5bdd5b7c5ad250e0c0c745f3eaf2ac56f3d42b09b74890713cf2967641ed3,1552,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-102,docs/thesis/colab/model3b_spec_validator/validate_frozen_baseline.py,validate_frozen_baseline.py,py,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,2496cd47d891e47b5fa55f74ea98aeda914fe7c6ad79aa5d6048a44074456536,2492,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-103,docs/thesis/colab/model3b_spec_validator/tests/fixtures/broken_gate_spec_blank_field.csv,broken_gate_spec_blank_field.csv,csv,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,3796e1cb5db83b33af10425294c9944634e5e3f5c886d6ffb29d1ff0e96b0742,540,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-104,docs/thesis/colab/model3b_spec_validator/tests/fixtures/broken_gate_spec_duplicate_id.csv,broken_gate_spec_duplicate_id.csv,csv,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,121e7797eaf48a49429de5377110b9b3de1cbf7a2fee2abd481d9bb87bd4d73c,719,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-105,docs/thesis/colab/model3b_spec_validator/tests/fixtures/broken_ledger_bad_status.csv,broken_ledger_bad_status.csv,csv,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,9e206f5ef1b00c8d412aef70f3e7cd149b86e85da35b9de4bc374418c5e0b31c,368,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-106,docs/thesis/colab/model3b_spec_validator/tests/fixtures/minimal_gate_spec.csv,minimal_gate_spec.csv,csv,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,63c5878b881798ed7e84d0eb9c5b483f58252ce559d939814a12c5e0f02b6298,786,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-107,docs/thesis/colab/model3b_spec_validator/tests/fixtures/minimal_ledger.csv,minimal_ledger.csv,csv,WAVE1_VALIDATOR_RUNTIME_CODE,TRACKED,FROZEN_WAVE1,0eb9243a9b58fb04025914d8b3644a26841530429080bd2e1101948402615dda,443,N/A,NO,,,NONE,Wave 1 runtime Python package; deliberately excluded from relocation to avoid breaking import path / gitignore whitelist / test fixture relative paths -- stays in place as one unit
ART-108,docs/thesis/colab/model3b_tournament_harness/__init__.py,__init__.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,b0a76fbdadfde8e5b1fc1b15200a2c0e3d221d41bcdfd3d59bb4d7c6b9cadf74,1242,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-109,docs/thesis/colab/model3b_tournament_harness/m0_baseline.py,m0_baseline.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,dee71c334f95e916eac11042fa4ed2c40b37a94d7d50dfbc7d8110112f76e5e9,7711,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-110,docs/thesis/colab/model3b_tournament_harness/m0_smoke_test.py,m0_smoke_test.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,acf14b2e0fb8beb729b2d09922183236ce0597376120a85826de0694c03860df,1994,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-111,docs/thesis/colab/model3b_tournament_harness/m2_mbpp.py,m2_mbpp.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,1d604c7535203927dca83040cedecf6882f4b4841d36f3635e9293d7b56fd6e0,11828,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-112,docs/thesis/colab/model3b_tournament_harness/m2_smoke_test.py,m2_smoke_test.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,0d33e46a49b2d8218fecd6d5f86acbc47ab1599e3c6f0667e8df3a5a678e428f,3175,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-113,docs/thesis/colab/model3b_tournament_harness/m3_bayesian_discrete.py,m3_bayesian_discrete.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,e9c4f8133fa7643c8587e5a40977547c5a762ed3c48160b1643297057ce322a1,13131,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-114,docs/thesis/colab/model3b_tournament_harness/m3_smoke_test.py,m3_smoke_test.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,cceef1fdc03d30b966ead3daf8fe1daa4274a2be6c4e6b32e91d316a0bcaa3a2,3184,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-115,docs/thesis/colab/model3b_tournament_harness/observation_pipeline.py,observation_pipeline.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,eedb26110fbd2b41ab072af9d16780473bf20914df8b0a5f79c77fa3925aa29c,13477,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-116,docs/thesis/colab/model3b_tournament_harness/recovery_metrics.py,recovery_metrics.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,a83f6712bed1d91d26b6c103ba500f581382d6cb1353a61e81b4e19a84c3a6b0,6611,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-117,docs/thesis/colab/model3b_tournament_harness/run_recovery_m0.py,run_recovery_m0.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,c3b17aeb9bfc8d62240430cc696edb9780984c8e2d52355799c77a7d365e92f1,9346,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-118,docs/thesis/colab/model3b_tournament_harness/run_recovery_m2.py,run_recovery_m2.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,1a583f955cb77310cff568a72cdd45ab1508416ba5e2d68437a13e097b05aec4,7842,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-119,docs/thesis/colab/model3b_tournament_harness/run_recovery_m3.py,run_recovery_m3.py,py,M0_M2_M3_ESTIMATION_CODE,TRACKED,PROTECTED_ESTIMATION_CODE,a7da487dff7fa40332ba1bc5c71873eb0ca1d3dad28fb1f558b125d6a060651f,6039,N/A,NO,,,NONE,protected M0/M2/M3 estimation code; never relocated per instruction principle -- out of scope for V2 documentation reorg
ART-120,docs/thesis/colab/model3b_cd_simulator/__init__.py,__init__.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,d63bdb74ebc1f043e91dc67f92f36802385b0733a38b24261892176a03b6cf1f,957,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-121,docs/thesis/colab/model3b_cd_simulator/density.py,density.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,c9d6f722749e089a05abb3ef6cf15b0775e14383711bc2ccc8b32da6a9b77cfe,3985,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-122,docs/thesis/colab/model3b_cd_simulator/estimate.py,estimate.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,aabba5db4b80bead82d951537bd0f60cfaeba74a6af2e9f6181402327c46d809,5576,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-123,docs/thesis/colab/model3b_cd_simulator/gamma_cluster_simulator.py,gamma_cluster_simulator.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,c20eb0ec0ac19457976877c9e99d73968cfb8a39f48048f22c1b484339404153,6532,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-124,docs/thesis/colab/model3b_cd_simulator/hessian.py,hessian.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,91bd0b60686c918b40631744f9ee13b98898f4f299f37914520ea0f9c5f2c829,7023,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-125,docs/thesis/colab/model3b_cd_simulator/inference.py,inference.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,784e71e54b6df5437c0c7b284d3f07261ff6cc8bcb6783a913506eb12d09b510,16485,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-126,docs/thesis/colab/model3b_cd_simulator/inference_smoke_test.py,inference_smoke_test.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,bf4f05e64e26ea821808bb5164cebf50a911fc09c495294ba3aabc18555e5e21,4184,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-127,docs/thesis/colab/model3b_cd_simulator/kernel.py,kernel.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,198e7d52441cea8a54f600d623e9da9557baa42d07f43505f21fffa0073fbfa5,1165,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-128,docs/thesis/colab/model3b_cd_simulator/likelihood.py,likelihood.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,a752d3f69fdf92909e8ab1f39fbe2330924ca04a6e3e9af3159c310b3b95a29f,3676,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-129,docs/thesis/colab/model3b_cd_simulator/logging_utils.py,logging_utils.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,d1650647dc27fa7fc4d4234f82aaf8d7b5da2d0192335ae9159ba1f925927ebf,1432,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-130,docs/thesis/colab/model3b_cd_simulator/metrics.py,metrics.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,ed7fc42e084542bbda82dd1d534b5066b13a501df76a88348cec491b5707d1ed,4006,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-131,docs/thesis/colab/model3b_cd_simulator/persistence.py,persistence.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,0dfd242afc5793cd5b855f0ee3dde999183a04e20b2fc0e4bc94b6f55c56bac9,10440,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-132,docs/thesis/colab/model3b_cd_simulator/persistence_smoke_test.py,persistence_smoke_test.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,f7b2a63fcb622ea41633d50057559d62e9fefca9560dd8d25e18d231a38bc45c,4756,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-133,docs/thesis/colab/model3b_cd_simulator/rng.py,rng.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,cfb9649eeadb82cdb70eae02175fd0c8266566a1c31b1c422ebdcf3fa55c8e60,518,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-134,docs/thesis/colab/model3b_cd_simulator/schema.py,schema.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,b6832eb99866f1918ea6302a525c48d158c17877010ec7720d533b2650abc240,1473,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-135,docs/thesis/colab/model3b_cd_simulator/simulate.py,simulate.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,c7587fbaac34a036080727452ec6b8f679b7bd9699a87b9e0b5f2e5b9b977b55,5168,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-136,docs/thesis/colab/model3b_cd_simulator/smoke_test.py,smoke_test.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,b4127cb9513534dc90838804c14a8e7bf5c13890b40e42ed585e085e4d988e78,4341,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-137,docs/thesis/colab/model3b_cd_simulator/tests/conftest.py,conftest.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,f029a568803d71441d63a0ea87b6f2bc52788377a337c10b54b2a3b3e3ef7dac,281,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-138,docs/thesis/colab/model3b_cd_simulator/tests/test_density_source_immutable.py,test_density_source_immutable.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,27415ba83832f9ae82107aacb6f4a815dfc1d23ec74589bb8d85d5cd7b8bc0d6,952,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-139,docs/thesis/colab/model3b_cd_simulator/tests/test_estimate_failure_logging.py,test_estimate_failure_logging.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,612630596d554b85fc0aa698abe125edb6cd9eeb225a731ba3d39c48e0942172,2013,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-140,docs/thesis/colab/model3b_cd_simulator/tests/test_gamma_cluster_simulator.py,test_gamma_cluster_simulator.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,055f9651af1e65a194fe0e799568d4cc56754def6729839e6e6921dee97b515c,9511,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-141,docs/thesis/colab/model3b_cd_simulator/tests/test_hessian.py,test_hessian.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,0666f3d0ae2e39f3245a5f2a41c00777eeb050b36fc2b35a4f3ef6e113f2f756,4023,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-142,docs/thesis/colab/model3b_cd_simulator/tests/test_inference.py,test_inference.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,f28df7d7c0182bb984a39ea6a575732dcec69cdd7a6f87621177cde629be8793,14989,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-143,docs/thesis/colab/model3b_cd_simulator/tests/test_inference_smoke.py,test_inference_smoke.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,b542973d179603e363fbcfac38822b15938a9bc77c2e3938f9d8589ec5f2f981,1000,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-144,docs/thesis/colab/model3b_cd_simulator/tests/test_intensity_composition.py,test_intensity_composition.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,85d9df2fab02951fdfd2fcc734c3f434257198095ff1d8d456ad2a3f98b7de00,2024,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-145,docs/thesis/colab/model3b_cd_simulator/tests/test_mathematical_audit.py,test_mathematical_audit.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,b816d54b168038a3366920be4ad7593cce4c83d4921e0e56cd811997934e1ba9,17698,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-146,docs/thesis/colab/model3b_cd_simulator/tests/test_persistence.py,test_persistence.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,ae640ab51319bb45d7bb7d512dae8e7af830e2123e477c2c3b4d475d5cd7abf8,9647,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-147,docs/thesis/colab/model3b_cd_simulator/tests/test_persistence_smoke.py,test_persistence_smoke.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,1098295f7405860a9e65016e4b89c3064585103769f15220a9b79d09d6c4eeb4,627,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-148,docs/thesis/colab/model3b_cd_simulator/tests/test_reference_audit_inference.py,test_reference_audit_inference.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,2d6a9ed243ae56a7cd0b004f3497fb6f0069c87ce7586a6f995959bb54fca8b0,4533,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-149,docs/thesis/colab/model3b_cd_simulator/tests/test_reproducibility_and_bounds.py,test_reproducibility_and_bounds.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,2aa8e0d558b3ebd8045fa696d15c08ee59cf957b6bf29c7feda18baea7ee78fe,1320,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-150,docs/thesis/colab/model3b_cd_simulator/tests/test_schema.py,test_schema.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,4d422b229e5e6cb11ce1989e26b26dea48155baf83ab058d4df01b1edcfe06dd,2147,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-151,docs/thesis/colab/model3b_cd_simulator/tests/test_smoke.py,test_smoke.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,03f4bca69c51f985d0f3bf8bf6ac14e0c3b90c2c80b87d24d18f1eff16bc942b,1001,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-152,docs/thesis/colab/model3b_cd_simulator/tests/test_validation_and_branching_ratio.py,test_validation_and_branching_ratio.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,5f5735a2dabdfa98c7b34e7870fa07571739f1bb1f2259f2c85bc565928d8ddd,1479,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
ART-153,docs/thesis/colab/model3b_cd_simulator/validation.py,validation.py,py,CD_SIMULATOR_ARCHIVE_CODE,TRACKED,PRE_V2_HISTORICAL,1bc13b7305689638fc617df7f3928bfed2d443b12dba283462de4376c1a3ccdc,2208,N/A,NO,,,NONE,"pre-V2 (CD-era) simulator code; historical archive, out of scope for V2 documentation reorg"
